timeframe,signal_date,ticker,rank,regime,regime_score,quality_score,rs_percentile,rs_excess,rsi,vol_ratio,vol_z,atr_pct,setup,signal_close,entry_trigger,planned_stop,planned_target,planned_rr,turnover20,triggered,outcome,entry_date,entry_price,exit_date,exit_price,hold_sessions,gross_r,net_r,resolved_date,setup_base,score_bucket,rs_bucket
1hari,2025-05-09,OASA.JK,1,BULLISH,4,100.0,69.13294797687861,0.07952937236668756,59.11766214192333,1.6345827884662092,1.0692932108408644,0.06333531472004186,Bullish Pullback/Reclaim,143.0,143.0,129.0,171.0,2.0,16564600650.0,True,TARGET,2025-05-14,145.0,2025-06-12,171.0,18.0,1.625,1.5846875000000011,2025-06-12,Pullback,85+,60-69
1hari,2025-05-09,MIKA.JK,2,BULLISH,4,85.0,75.95375722543352,0.12349452018972029,62.48755792006493,0.9432951477436469,-0.17183429850368007,0.036498085940645096,Marubozu Bullish,2525.454345703125,2530.0,2390.0,2810.0,2.0,29310370037.841797,True,STOP,2025-05-14,2535.0202783203126,2025-05-15,2390.0,2.0,-1.0,-1.0674218152849257,2025-05-15,Other,85+,70-79
1hari,2025-05-09,LSIP.JK,3,BULLISH,4,75.0,81.5028901734104,0.1709159269885362,59.26007516963269,0.9443466507045467,0.1823254296491835,0.03631117424943122,Bullish Pullback/Reclaim,1066.60693359375,1070.0,1010.0,1190.0,2.0,9148832697.607422,True,TIME_EXIT,2025-05-14,1070.0,2025-06-16,1146.6025390625,20.0,1.276708984375,1.202183878580729,2025-06-16,Pullback,75-79,80-89
1hari,2025-05-14,BBCA.JK,1,BULLISH,5,100.0,65.93533487297921,0.05523338969940128,65.71833334279597,1.7529000225284443,1.6865885377729675,0.02396789001429126,Breakout Confirmed,8827.6484375,8850.0,8525.0,9500.0,2.0,667248275376.3428,True,STOP,2025-05-15,8850.0,2025-06-03,8525.0,12.0,-1.0,-1.1064230769230758,2025-06-03,Breakout,85+,60-69
1hari,2025-05-14,BNGA.JK,2,BULLISH,5,90.0,80.94688221709006,0.1523377193520281,71.87296623572729,2.7431282596527184,1.9702311297158908,0.020566599809822294,Breakout Confirmed,1643.4483642578125,1645.0,1590.0,1755.0,2.0,15749263031.158447,True,STOP,2025-05-15,1657.1437672932943,2025-06-02,1590.0,11.0,-1.0,-1.0962221202560536,2025-06-02,Breakout,85+,80-89
1hari,2025-05-14,ALII.JK,3,BULLISH,5,75.0,88.56812933025404,0.308101471505581,67.93801504480389,0.5852414846364818,-0.7210026647620701,0.05609077860437915,Marubozu Bullish,491.9522399902344,492.0,450.0,580.0,2.0952380952380953,4035677940.5273438,True,TARGET,2025-05-15,496.82304338727675,2025-05-27,580.0,9.0,1.7764107284689008,1.7295270915612373,2025-05-27,Other,75-79,80-89
1hari,2025-05-15,INDF.JK,1,BULLISH,5,100.0,69.7459584295612,0.07414365641397858,62.930436882799306,1.4643149943863338,1.0011413388320636,0.03326714902625974,Marubozu Bullish,7494.6044921875,7500.0,7125.0,8250.0,2.0,43490351455.00488,True,STOP,2025-05-16,7587.130362426035,2025-06-02,7125.0,10.0,-1.0,-1.063170910022844,2025-06-02,Other,85+,60-69
1hari,2025-05-15,RSCH.JK,2,BULLISH,5,75.0,96.99769053117782,0.9567480864618807,66.85442876609092,0.7371406353635387,0.013557889187847541,0.045598024572067526,Bullish Pullback/Reclaim,478.0,478.0,444.0,550.0,2.1176470588235294,1022436800.0,True,STOP,2025-05-16,478.0,2025-05-27,444.0,8.0,-1.0,-1.053735294117647,2025-05-27,Pullback,75-79,90+
1hari,2025-05-15,BJBR.JK,3,BULLISH,5,75.0,60.161662817551964,0.025287363119000705,66.03732321157821,0.8647319895862147,0.07787688721653001,0.023284334612622627,Marubozu Bullish,791.3714599609375,795.0,765.0,855.0,2.0,8991345699.542236,True,STOP,2025-05-16,795.0,2025-06-02,765.0,10.0,-1.0,-1.1034999999999968,2025-06-02,Other,75-79,60-69
1hari,2025-05-16,HEXA.JK,1,BULLISH,5,90.0,64.54965357967667,0.028237790315883693,76.3013519021176,1.645414107180682,1.3172891047402657,0.018158671385843095,Breakout Confirmed,4979.9755859375,4980.0,4840.0,5275.0,2.107142857142857,1015189059.0332031,True,TIME_EXIT,2025-05-19,4989.975753620427,2025-06-19,4999.9755859375,20.0,0.0666763265106275,-0.06657789700775628,2025-06-19,Breakout,85+,60-69
1hari,2025-05-16,PTBA.JK,2,BULLISH,5,80.0,68.82217090069284,0.045649395633033274,65.92007394904687,2.7546669808348745,2.40273288471302,0.024839656615365618,Breakout Confirmed,2424.635986328125,2430.0,2330.0,2630.0,2.0,40567451621.33789,True,TIME_EXIT,2025-05-19,2430.0,2025-06-19,2534.8466796875,20.0,1.048466796875,0.9486456298828125,2025-06-19,Breakout,80-84,60-69
1hari,2025-05-16,ASII.JK,3,BULLISH,5,80.0,67.2055427251732,0.03893160678286911,56.290346084760266,1.3309263913731113,0.8302010365519622,0.021246098177217395,Bullish Pullback/Reclaim,4277.51904296875,4280.0,4140.0,4560.0,2.0,193692540264.72168,True,TIME_EXIT,2025-05-19,4286.284290390941,2025-06-19,4239.3994140625,20.0,-0.32050520396375176,-0.4369081678448087,2025-06-19,Pullback,80-84,60-69
1hari,2025-05-19,PGAS.JK,1,BULLISH,5,100.0,68.82217090069284,0.045657710843143295,63.14762555961526,2.1515017745837235,1.3652110732346558,0.028418657086052755,Marubozu Bullish,1457.13134765625,1460.0,1395.0,1590.0,2.0,75404745700.3357,True,TARGET,2025-05-20,1465.5056187726448,2025-06-12,1590.0,14.0,1.7657370206026386,1.6781800494615793,2025-06-12,Other,85+,60-69
1hari,2025-05-20,CASA.JK,1,BULLISH,5,90.0,90.18475750577367,0.35347932213777833,70.0338132746729,2.037702998048526,1.9515049376349496,0.03910081821592009,Bullish Pullback/Reclaim,895.0,895.0,840.0,1005.0,2.0,5141213000.0,True,TIME_EXIT,2025-05-21,895.0,2025-06-23,920.0,20.0,0.45454545454545453,0.38831818181818106,2025-06-23,Pullback,85+,90+
1hari,2025-05-21,MEDC.JK,2,BULLISH,5,85.0,62.55760368663594,0.0017794978972256459,63.93628223288879,0.895214683410605,-0.06913053256318089,0.03676473646719345,Bullish Pullback/Reclaim,1075.9384765625,1080.0,1020.0,1200.0,2.0,32368011508.840942,True,TARGET,2025-05-22,1080.616374860491,2025-06-03,1200.0,7.0,1.9694946359671128,1.893262354295272,2025-06-03,Pullback,85+,60-69
1hari,2025-05-21,MIKA.JK,3,BULLISH,5,85.0,62.32718894009217,0.00158265988101558,59.495874949350835,0.37937844959289985,-2.407772288228521,0.03901451323304212,Bullish Pullback/Reclaim,2535.020263671875,2540.0,2390.0,2840.0,2.0,28718716645.81299,True,STOP,2025-05-22,2540.0,2025-06-10,2390.0,10.0,-1.0,-1.0652333333333324,2025-06-10,Pullback,85+,60-69
1hari,2025-05-22,APIC.JK,1,BULLISH,5,100.0,61.866359447004605,0.011663886540535628,67.175448221215,1.2554409498162356,0.7346938767307971,0.026971598180833847,Bullish Pullback/Reclaim,1210.0,1210.0,1160.0,1310.0,2.0,5675577000.0,True,STOP,2025-05-23,1210.0,2025-05-27,1160.0,3.0,-1.0,-1.0942999999999983,2025-05-27,Pullback,85+,60-69
1hari,2025-05-22,BEEF.JK,2,BULLISH,5,75.0,97.92626728110599,1.1904814093972518,59.530605080065484,0.9580765577717403,0.2479783549214645,0.06723362884034846,Bullish Pullback/Reclaim,238.93804931640625,240.0,214.0,292.0,2.0,4169764898.553093,True,TARGET,2025-05-27,250.0,2025-06-30,292.0,20.0,1.1666666666666667,1.1359722222222233,2025-06-30,Pullback,75-79,90+
1hari,2025-05-23,TOTL.JK,1,BULLISH,5,80.0,84.67741935483872,0.225854077550113,80.2464765737462,2.081933089231078,1.3158651186820025,0.033566836122781996,Marubozu Bullish,648.628662109375,650.0,615.0,720.0,2.0,2338246362.561035,True,STOP,2025-05-26,650.0,2025-06-02,615.0,4.0,-1.0,-1.0717857142857157,2025-06-02,Other,80-84,80-89
1hari,2025-05-23,CYBR.JK,2,BULLISH,5,75.0,96.19815668202764,0.7971184463986776,64.48545778018516,0.33007252858792835,-3.649723135083273,0.06127015114582752,Marubozu Bullish,547.5,550.0,498.0,655.0,2.019230769230769,26674453000.0,True,STOP,2025-05-26,550.0,2025-06-17,498.0,13.0,-1.0,-1.0398076923076922,2025-06-17,Other,75-79,90+
1hari,2025-05-23,DEWA.JK,3,BULLISH,5,75.0,86.9815668202765,0.27359415744002025,66.15198942459926,1.0336616215590544,0.37034789946739366,0.0637692911121539,Bullish Engulfing,160.22096252441406,161.0,145.0,193.0,2.0,82889329678.02887,True,TARGET,2025-05-26,161.21612717330092,2025-06-10,193.0,8.0,1.960016253389386,1.9153493496941245,2025-06-10,Other,75-79,80-89
1hari,2025-05-26,BNLI.JK,1,BULLISH,5,100.0,90.2073732718894,0.3786327200544868,57.19429067800205,1.3299177299374354,0.8479455237127208,0.04212985277920165,Bullish Pullback/Reclaim,2325.737548828125,2330.0,2180.0,2630.0,2.0,1117061063.5375977,True,TARGET,2025-05-27,2330.0,2025-06-25,2630.0,18.0,2.0,1.9328666666666656,2025-06-25,Pullback,85+,90+
1hari,2025-05-26,TLKM.JK,2,BULLISH,5,100.0,65.55299539170507,0.023884756229218596,61.10809684238487,1.714900912272649,1.6847624809430557,0.0329044127570737,Bullish Pullback/Reclaim,2399.875244140625,2400.0,2280.0,2640.0,2.0,254695980859.49707,True,TIME_EXIT,2025-05-27,2434.159117573984,2025-06-30,2570.405029296875,20.0,0.8838005423682045,0.8184313873795807,2025-06-30,Pullback,85+,60-69
1hari,2025-05-27,SIMP.JK,1,BULLISH,5,85.0,76.84331797235023,0.10827676783749363,67.60129084334486,0.477038767613346,-0.9770099751116571,0.019326565290118513,Marubozu Bullish,393.6071472167969,394.0,382.0,418.0,2.0,1673645702.1224976,True,STOP,2025-05-28,394.0,2025-06-05,382.0,5.0,-1.0,-1.1288333333333327,2025-06-05,Other,85+,70-79
1hari,2025-05-27,BKSL.JK,2,BULLISH,5,75.0,95.16129032258065,0.6230376533748327,59.58007159468169,0.897412612413266,0.05270777447924031,0.0706583229781162,Bullish Pullback/Reclaim,109.0,109.0,97.0,133.0,2.0,32834227500.0,True,STOP,2025-05-28,110.0,2025-06-10,97.0,6.0,-1.0,-1.0313461538461537,2025-06-10,Pullback,75-79,90+
1hari,2025-05-27,IPCC.JK,3,BULLISH,5,75.0,90.2073732718894,0.37268793650134313,60.130352025361034,0.9784943100622364,0.19585785919468607,0.04446226356977181,Bullish Pullback/Reclaim,869.5297241210938,870.0,810.0,990.0,2.0,3044846815.6066895,True,TARGET,2025-05-28,870.0,2025-06-12,990.0,8.0,2.0,1.9370000000000005,2025-06-12,Pullback,75-79,90+
1hari,2025-05-28,MIDI.JK,3,BULLISH,5,85.0,69.23963133640552,0.06050268102195577,66.69483169871741,0.5756815364818262,-0.06685459826985449,0.04371281232404337,Bullish Engulfing,419.23968505859375,420.0,392.0,476.0,2.0,5544189167.565918,True,STOP,2025-06-04,420.0,2025-06-19,392.0,10.0,-1.0,-1.0574999999999986,2025-06-19,Other,85+,60-69
1hari,2025-06-02,KLBF.JK,1,BULLISH,5,90.0,85.59907834101382,0.22339256652850925,63.318431220579235,1.2031935260257127,0.6575863545062275,0.04191774092577047,Bullish Pullback/Reclaim,1482.020751953125,1485.0,1390.0,1675.0,2.0,67210801903.91235,True,STOP,2025-06-03,1485.0,2025-06-23,1390.0,13.0,-1.0,-1.0600263157894747,2025-06-23,Pullback,85+,80-89
1hari,2025-06-02,SMDR.JK,2,BULLISH,5,90.0,81.5668202764977,0.1634865872150657,63.1977808633353,1.2006178949074124,0.6208029628357866,0.041089956628434454,Bullish Pullback/Reclaim,273.1877746582031,274.0,256.0,310.0,2.0,3889910247.5738525,True,TARGET,2025-06-03,275.0336457336841,2025-06-16,310.0,8.0,1.8370812799376317,1.7746891095034143,2025-06-16,Pullback,85+,80-89
1hari,2025-06-02,BANK.JK,3,BULLISH,5,85.0,66.70506912442397,0.04148459512830294,61.78779220576378,0.8724809682482395,-0.37936923503708353,0.032736774234201634,Bullish Pullback/Reclaim,865.0,865.0,820.0,955.0,2.0,5365008000.0,True,STOP,2025-06-03,865.0,2025-06-16,820.0,8.0,-1.0,-1.0743888888888882,2025-06-16,Pullback,85+,60-69
1hari,2025-06-03,BHAT.JK,1,BULLISH,5,90.0,85.48387096774194,0.23832237236092846,68.9591676449694,1.2899580330624507,0.5094425019867223,0.025598645201060064,Bullish Pullback/Reclaim,610.0,610.0,585.0,660.0,2.0,1058230500.0,True,TARGET,2025-06-04,610.0,2025-06-13,660.0,6.0,2.0,1.8973999999999978,2025-06-13,Pullback,85+,80-89
1hari,2025-06-03,ELSA.JK,2,BULLISH,5,90.0,77.41935483870968,0.1163772718995042,58.46790375597307,1.693359443107717,1.1819303219840718,0.032972308076356906,Bullish Pullback/Reclaim,422.1305236816406,424.0,402.0,468.0,2.0,17480139558.091736,True,TARGET,2025-06-04,424.0,2025-06-13,468.0,6.0,2.0,1.9179090909090917,2025-06-13,Pullback,85+,70-79
1hari,2025-06-03,TAPG.JK,3,BULLISH,5,75.0,86.75115207373271,0.27150394609532547,58.71316832414006,0.5828770735374111,-0.6276774688809688,0.03368979441935203,Bullish Pullback/Reclaim,797.28173828125,800.0,755.0,890.0,2.0,20344327248.50769,True,TIME_EXIT,2025-06-04,805.8546601982526,2025-07-04,844.4328002929688,20.0,0.7585959663150328,0.6933145549736217,2025-07-04,Pullback,75-79,80-89
1hari,2025-06-04,APIC.JK,1,BULLISH,5,100.0,60.59907834101382,0.016213446360345163,67.78889835779303,2.171257936080921,2.618245743799879,0.025227555608593803,Breakout Confirmed,1240.0,1240.0,1190.0,1340.0,2.0,5403749500.0,True,STOP,2025-06-05,1240.0,2025-06-19,1190.0,9.0,-1.0,-1.0967000000000007,2025-06-19,Breakout,85+,60-69
1hari,2025-06-04,ASSA.JK,3,BULLISH,5,90.0,79.3778801843318,0.13831367698935204,62.30205633508483,2.1607524802902636,1.4688653746128988,0.042726608661999704,Bullish Pullback/Reclaim,656.2744750976562,660.0,615.0,750.0,2.0,4938098358.4991455,True,STOP,2025-06-10,660.0,2025-06-23,615.0,10.0,-1.0,-1.0561666666666674,2025-06-23,Pullback,85+,70-79
1hari,2025-06-05,CARE.JK,1,BULLISH,5,90.0,77.07373271889401,0.11276366907197377,62.43023126872557,1.2080541990820537,0.8018394178828591,0.04043059513437441,Bullish Pullback/Reclaim,238.0,238.0,222.0,270.0,2.0,4879982300.0,True,STOP,2025-06-10,238.0,2025-06-25,222.0,12.0,-1.0,-1.0570000000000004,2025-06-25,Pullback,85+,70-79
1hari,2025-06-05,HMSP.JK,2,BULLISH,5,90.0,75.46082949308756,0.09392302275776676,66.61608718651398,2.3121519680998426,1.631895146427841,0.027810499954298552,Bullish Pullback/Reclaim,557.9398803710938,560.0,535.0,610.0,2.0,8470384308.26416,True,TIME_EXIT,2025-06-10,560.0,2025-07-08,563.2748413085938,20.0,0.13099365234375,0.04106616821289208,2025-07-08,Pullback,85+,70-79
1hari,2025-06-05,SGRO.JK,3,BULLISH,5,75.0,87.09677419354838,0.26432680543616915,63.625419727471524,0.4615257265078225,0.10322680010301538,0.03643052216623605,Marubozu Bullish,2341.80322265625,2350.0,2220.0,2610.0,2.0,1809787778.4423828,True,STOP,2025-06-10,2350.0,2025-06-23,2220.0,10.0,-1.0,-1.069807692307691,2025-06-23,Other,75-79,80-89
1hari,2025-06-10,BTPS.JK,1,BULLISH,5,75.0,89.63133640552995,0.30043061786801806,58.74047025277413,0.6878525970065936,-0.6810365659036118,0.04064381321192836,Bullish Pullback/Reclaim,1184.39501953125,1185.0,1110.0,1335.0,2.0,13662005489.08081,True,TIME_EXIT,2025-06-11,1198.3291997694432,2025-07-09,1235.4866943359375,20.0,0.42067056719049567,0.36535238760494543,2025-07-09,Pullback,75-79,80-89
1hari,2025-06-10,BBNI.JK,2,BULLISH,5,75.0,73.50230414746544,0.06655819687858622,60.77059764693553,0.713268340698316,-0.44484258480573846,0.026966012434469368,Bullish Pullback/Reclaim,4160.23974609375,4170.0,4000.0,4510.0,2.0,233840245899.19434,True,STOP,2025-06-11,4170.0,2025-06-18,4000.0,6.0,-1.0,-1.0956176470588241,2025-06-18,Pullback,75-79,70-79
1hari,2025-06-11,PRDA.JK,1,BULLISH,5,100.0,76.84331797235023,0.11014398081920929,71.97959808293346,1.3106575099370845,0.6601093955992939,0.022259774593890787,Bullish Engulfing,2690.4228515625,2700.0,2610.0,2880.0,2.0,5876752707.165527,True,STOP,2025-06-12,2700.0,2025-06-16,2610.0,3.0,-1.0,-1.117499999999998,2025-06-16,Other,85+,70-79
1hari,2025-06-11,TBLA.JK,2,BULLISH,5,90.0,82.14285714285714,0.17166915039267683,65.4169335662422,1.2739975008519824,0.6855286512470511,0.029701415240217046,Bullish Pullback/Reclaim,663.538330078125,665.0,635.0,725.0,2.0,1415832496.5026855,True,STOP,2025-06-12,665.0,2025-06-19,635.0,6.0,-1.0,-1.0861666666666678,2025-06-19,Pullback,85+,80-89
1hari,2025-06-11,CMRY.JK,3,BULLISH,5,75.0,67.74193548387096,0.04431393799986094,58.85952324185055,0.6512682167751838,-0.1770700754555949,0.04157146673821014,Bullish Pullback/Reclaim,4650.78515625,4660.0,4360.0,5275.0,2.05,13109818002.978516,True,STOP,2025-06-12,4660.0,2025-06-23,4360.0,8.0,-1.0,-1.0596333333333343,2025-06-23,Pullback,75-79,60-69
1hari,2025-06-12,NOBU.JK,1,BULLISH,5,85.0,75.11520737327189,0.0940665005329615,68.12201708197875,0.5360088094946776,-0.9282803424305012,0.034095785651884765,Marubozu Bullish,735.0,735.0,695.0,815.0,2.0,1108940500.0,True,STOP,2025-06-13,735.0,2025-06-19,695.0,5.0,-1.0,-1.0710000000000008,2025-06-19,Other,85+,70-79
1hari,2025-06-13,KLAS.JK,1,BULLISH,5,90.0,78.3410138248848,0.13005578935216788,64.08397141518412,1.3575014503142318,0.6336355303071459,0.04885592645192565,Bullish Pullback/Reclaim,139.0,139.0,128.0,161.0,2.0,1577836853.7231445,True,STOP,2025-06-16,139.0,2025-06-23,128.0,6.0,-1.0,-1.0480454545454554,2025-06-23,Pullback,85+,70-79
1hari,2025-06-13,TPIA.JK,2,BULLISH,5,75.0,89.28571428571429,0.349733227570584,59.574813078545006,0.5657576678100783,-0.8113915977567187,0.051179310246751084,Bullish Pullback/Reclaim,9954.337890625,9975.0,9200.0,11525.0,2.0,190077945587.5,True,STOP,2025-06-16,9975.0,2025-06-23,9200.0,6.0,-1.0,-1.0489838709677437,2025-06-23,Pullback,75-79,80-89
1hari,2025-06-13,SMSM.JK,3,BULLISH,5,75.0,63.824884792626726,0.003901793037383694,62.915264014233344,0.9848166561632006,0.29606115869273164,0.02514211947260528,Marubozu Bullish,1761.8004150390625,1765.0,1695.0,1905.0,2.0,2354886602.319336,True,TIME_EXIT,2025-06-16,1780.3456825657895,2025-07-14,1780.345458984375,20.0,-2.619715582332537e-06,-0.08344424156704681,2025-07-14,Other,75-79,60-69
1hari,2025-06-16,INCO.JK,1,BULLISH,5,75.0,80.7825086306099,0.17885870713603524,65.01258862227114,0.9895937106938549,0.25467458936691567,0.04665243410399149,Bullish Pullback/Reclaim,3567.85107421875,3570.0,3320.0,4070.0,2.0,86214546342.50488,True,STOP,2025-06-17,3577.6798650568185,2025-06-19,3320.0,3.0,-1.0,-1.0530368168058917,2025-06-19,Pullback,75-79,80-89
1hari,2025-06-17,CMNT.JK,1,BULLISH,5,100.0,64.02298850574712,0.021320708612288408,61.25046401230254,1.599372044927744,1.531129453536208,0.03425202506826137,Bullish Pullback/Reclaim,920.0,920.0,870.0,1020.0,2.0,30248478500.0,True,STOP_ENTRY_BAR,2025-06-18,920.0,2025-06-18,870.0,1.0,-1.0,-1.0711000000000013,2025-06-18,Pullback,85+,60-69
1hari,2025-06-17,AMMN.JK,2,BULLISH,5,90.0,84.25287356321839,0.23263023242181236,64.45140160841744,1.792240562366046,1.2255638055264195,0.05244227354860814,Bullish Pullback/Reclaim,8125.0,8125.0,7475.0,9425.0,2.0,180500936250.0,True,STOP,2025-06-18,8125.0,2025-06-20,7475.0,3.0,-1.0,-1.0475000000000014,2025-06-20,Pullback,85+,80-89
1hari,2025-06-18,INDY.JK,1,BULLISH,5,85.0,69.6551724137931,0.07969057963063553,59.10828320041077,0.5058990055871078,-0.855503067504441,0.0448880235019177,Bullish Pullback/Reclaim,1522.96826171875,1525.0,1420.0,1735.0,2.0,28342568598.284912,True,STOP,2025-06-19,1527.9452855603447,2025-06-20,1420.0,2.0,-1.0,-1.0541192503036618,2025-06-20,Pullback,85+,60-69
1hari,2025-07-10,TBLA.JK,1,BULLISH,4,100.0,88.04597701149424,0.36118332444350787,67.5441747890996,1.3248670341000972,0.6996956042717853,0.029759558014826774,Breakout Confirmed,724.8529052734375,730.0,695.0,800.0,2.0,2121066708.9538574,True,TARGET,2025-07-11,730.0,2025-07-30,800.0,14.0,2.0,1.9115714285714278,2025-07-30,Breakout,85+,80-89
1hari,2025-07-10,CARE.JK,2,BULLISH,4,85.0,67.93103448275862,0.0700283839719622,60.18150357404151,0.8195171611401978,-0.01013447447045688,0.033813965298583014,Bullish Pullback/Reclaim,242.0,242.0,228.0,270.0,2.0,4832765600.0,True,STOP,2025-07-11,242.0,2025-07-14,228.0,2.0,-1.0,-1.0666428571428566,2025-07-14,Pullback,85+,60-69
1hari,2025-07-11,KLAS.JK,2,BULLISH,5,85.0,81.72413793103448,0.23905007456203942,60.186102459645745,1.1614772733095684,0.5375543494436243,0.04398442274030697,Bullish Pullback/Reclaim,143.0,143.0,133.0,163.0,2.0,1365990200.0,True,TIME_EXIT,2025-07-14,143.0,2025-08-08,145.0,20.0,0.2,0.14230000000000018,2025-08-08,Pullback,85+,80-89
1hari,2025-07-11,HEXA.JK,3,BULLISH,5,85.0,75.40229885057471,0.1348870339802264,71.19577914870314,1.0729284445162333,0.3850025331279035,0.01234799924560418,Bullish Pullback/Reclaim,5124.97509765625,5125.0,5025.0,5325.0,2.0,1118104516.6015625,True,TARGET,2025-07-14,5125.0,2025-07-21,5325.0,6.0,2.0,1.79,2025-07-21,Pullback,85+,70-79
1hari,2025-07-14,UNTR.JK,1,BULLISH,4,100.0,64.82758620689654,0.01743215173931789,66.89018444126489,1.376798733726086,1.0078390415898573,0.015716146355578147,Breakout Confirmed,21315.369140625,21325.0,20800.0,22375.0,2.0,65964466099.21875,True,TARGET,2025-07-15,21338.974609375,2025-07-23,22375.0,7.0,1.9222155786269501,1.7590428421300524,2025-07-23,Breakout,85+,60-69
1hari,2025-07-14,INDF.JK,2,BULLISH,4,100.0,64.71264367816092,0.017102997176550172,67.81572115115927,1.2715256469498015,0.9047889517530433,0.022389136047798724,Bullish Pullback/Reclaim,7999.05810546875,8000.0,7725.0,8550.0,2.0,58750393286.18164,True,STOP,2025-07-16,8000.0,2025-08-07,7725.0,17.0,-1.0,-1.1138636363636363,2025-08-07,Pullback,85+,60-69
1hari,2025-07-14,CASA.JK,3,BULLISH,4,85.0,78.27586206896552,0.15195094034698142,66.6386624553868,0.9375207586212545,-0.3966259777045894,0.03010857391359285,Bullish Engulfing,995.0,995.0,950.0,1085.0,2.0,5109709250.0,True,STOP,2025-07-15,995.0,2025-07-22,950.0,6.0,-1.0,-1.085944444444446,2025-07-22,Other,85+,70-79
1hari,2025-07-15,GEMS.JK,1,BULLISH,5,100.0,71.75660160734787,0.08443197758046228,64.95915919369779,3.3553764934704082,2.1164047322489945,0.017891159551151947,Bullish Pullback/Reclaim,9325.0,9325.0,9050.0,9875.0,2.0,1305505000.0,True,TIME_EXIT,2025-07-16,9325.0,2025-08-12,9300.0,20.0,-0.09090909090909091,-0.22631818181818578,2025-08-12,Pullback,85+,70-79
1hari,2025-07-15,MDKA.JK,2,BULLISH,5,85.0,95.40757749712974,0.8708450508099108,57.842857678054386,0.7322644107672212,-0.3116414226900266,0.04792733848077806,Bullish Pullback/Reclaim,2139.60107421875,2140.0,1985.0,2450.0,2.0,102291112512.04834,True,TARGET,2025-07-16,2169.4559171434857,2025-07-21,2450.0,4.0,1.5209275321771478,1.470079698066089,2025-07-21,Pullback,85+,90+
1hari,2025-07-15,SMDR.JK,3,BULLISH,5,85.0,87.48564867967853,0.3522330373358864,58.521541220361705,0.3732750345296874,-0.845000132466128,0.05081563389875304,Bullish Pullback/Reclaim,311.5961608886719,312.0,288.0,360.0,2.0,9531219735.6781,True,TIME_EXIT,2025-07-16,312.0,2025-08-12,333.11956787109375,20.0,0.8799819946289062,0.8257820396423341,2025-08-12,Pullback,85+,80-89
1hari,2025-07-16,BIRD.JK,1,BULLISH,5,100.0,83.12284730195178,0.24723613040097425,65.14218151881218,1.251469617927376,0.6535916596743094,0.022893259258240345,Bullish Pullback/Reclaim,1712.8189697265625,1715.0,1655.0,1835.0,2.0,3720447074.1210938,True,TARGET,2025-07-17,1715.0,2025-07-29,1835.0,9.0,2.0,1.8806666666666692,2025-07-29,Pullback,85+,80-89
1hari,2025-07-16,AUTO.JK,2,BULLISH,5,80.0,64.06429391504018,0.022295787184845484,62.90531225712462,2.0806019832698635,1.631256053107069,0.01818201858983551,Breakout Confirmed,1922.5421142578125,1925.0,1870.0,2040.0,2.090909090909091,2752403328.466797,True,TARGET,2025-07-17,1940.8519287109375,2025-08-13,2040.0,20.0,1.3993701102134837,1.2862994000885577,2025-08-13,Breakout,80-84,60-69
1hari,2025-07-16,ARCI.JK,3,BULLISH,5,75.0,96.21125143513203,1.068062817135706,58.26944101376518,0.5481732729314426,0.11149512204178663,0.07233160543620655,Bullish Pullback/Reclaim,571.5868530273438,575.0,510.0,705.0,2.0,29915699885.839844,True,TARGET,2025-07-17,575.0,2025-07-18,705.0,2.0,2.0,1.9596153846153845,2025-07-18,Pullback,75-79,90+
1hari,2025-07-17,CPIN.JK,1,BULLISH,5,100.0,71.52698048220437,0.08355875138717028,61.3670168813394,2.111605825560219,1.729870687738645,0.027864659192555905,Breakout Confirmed,4802.216796875,4810.0,4600.0,5250.0,2.0952380952380953,19389019471.58203,True,STOP,2025-07-18,4826.108497080177,2025-08-01,4600.0,11.0,-1.0,-1.082876862159568,2025-08-01,Breakout,85+,70-79
1hari,2025-07-17,GJTL.JK,2,BULLISH,5,100.0,69.46039035591275,0.058450017502894136,63.026208122548965,1.5347021985157052,1.141710456147587,0.022321148411437154,Breakout Confirmed,1036.75439453125,1040.0,1005.0,1110.0,2.0,4956327361.560059,True,STOP,2025-07-18,1041.4035120576484,2025-07-31,1005.0,10.0,-1.0,-1.1119289056955248,2025-07-31,Breakout,85+,60-69
1hari,2025-07-17,MEDC.JK,3,BULLISH,5,75.0,78.41561423650975,0.16550654857116576,59.94045792346275,0.9029546049808679,0.21159061047965788,0.036826533534304345,Bullish Pullback/Reclaim,1262.2076416015625,1265.0,1195.0,1405.0,2.0,60037808152.17285,True,STOP,2025-07-18,1265.0,2025-07-22,1195.0,3.0,-1.0,-1.0697857142857141,2025-07-22,Pullback,75-79,70-79
1hari,2025-07-18,ELSA.JK,1,BULLISH,5,100.0,77.15269804822043,0.138567764450771,64.16296097822095,1.951071924549124,1.311194731562844,0.02881092648941038,Bullish Pullback/Reclaim,463.99188232421875,464.0,442.0,510.0,2.090909090909091,10326159678.076172,True,STOP,2025-07-21,464.0,2025-08-04,442.0,11.0,-1.0,-1.0818636363636358,2025-08-04,Pullback,85+,70-79
